time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,la_code,la_name,education_phases,headcount,suspensions,exclusions,susp_rate,excl_rate
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Total,60100,1851,63,0.03079866888519135,0.0010482529118136439
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Total,90000,2968,55,0.03297777777777778,0.0006111111111111111
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Total,60100,1868,62,0.03108153078202995,0.0010316139767054908
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Total,60100,2099,54,0.03492512479201331,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Total,30200,1198,58,0.03966887417218543,0.0019205298013245033
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000045,Southampton,Total,30200,1018,62,0.03370860927152318,0.0020529801324503313
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Total,60100,1941,64,0.032296173044925124,0.001064891846921797
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E06000047,County Durham,Total,60100,1853,60,0.030831946755407656,0.0009983361064891847
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E06000048,Northumberland,Total,60100,2080,51,0.034608985024958405,0.000848585690515807
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Total,30200,1198,67,0.03966887417218543,0.002218543046357616
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Total,300,297,66,0.99,0.22
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Total,60100,2054,49,0.03417637271214642,0.0008153078202995009
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Total,90000,2694,64,0.029933333333333333,0.0007111111111111111
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Total,30200,1100,55,0.03642384105960265,0.0018211920529801326
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Total,60100,1646,83,0.027387687188019965,0.0013810316139767054
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E06000055,Bedford,Total,60100,2051,64,0.034126455906821965,0.001064891846921797
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Total,300,297,50,0.99,0.16666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Total,90000,2699,71,0.029988888888888888,0.0007888888888888889
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",Total,60100,1986,63,0.03304492512479201,0.0010482529118136439
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000059,Dorset,Total,60100,1897,50,0.03156405990016639,0.0008319467554076539
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,Total,60100,2099,64,0.03492512479201331,0.001064891846921797
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,Total,60100,1990,61,0.03311148086522463,0.0010149750415973378
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,Total,60100,1978,54,0.03291181364392679,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E06000063,Cumberland,Total,30200,1198,47,0.03966887417218543,0.001556291390728477
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,Total,30200,1159,57,0.03837748344370861,0.0018874172185430465
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,Total,60100,2036,83,0.033876871880199666,0.0013810316139767054
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E06000066,Somerset,Total,90000,3000,53,0.03333333333333333,0.0005888888888888889
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000001,Bolton,Total,60100,1962,77,0.032645590682196336,0.001281198003327787
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Total,30200,1070,60,0.03543046357615894,0.001986754966887417
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Total,60100,1991,46,0.03312811980033278,0.0007653910149750416
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Total,30200,1125,54,0.037251655629139076,0.0017880794701986755
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Total,60100,1966,61,0.03271214642262895,0.0010149750415973378
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Total,60100,1757,48,0.02923460898502496,0.0007986688851913477
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Total,30200,1198,61,0.03966887417218543,0.002019867549668874
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Total,60100,2050,45,0.03410981697171381,0.0007487520798668885
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Total,90000,2600,66,0.028888888888888888,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Total,60100,1810,50,0.030116472545757073,0.0008319467554076539
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Total,60100,1778,60,0.029584026622296172,0.0009983361064891847
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Total,60100,2084,58,0.03467554076539101,0.0009650582362728785
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Total,30200,1198,59,0.03966887417218543,0.0019536423841059604
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000014,Sefton,Total,30200,1140,55,0.03774834437086093,0.0018211920529801326
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000015,Wirral,Total,90000,2642,40,0.029355555555555555,0.00044444444444444447
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,Total,30200,1085,52,0.035927152317880795,0.0017218543046357616
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,Total,90000,2750,55,0.030555555555555555,0.0006111111111111111
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,Total,90000,2837,59,0.03152222222222222,0.0006555555555555556
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,Total,30200,1045,65,0.034602649006622514,0.002152317880794702
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000020,Gateshead,Total,30200,1198,57,0.03966887417218543,0.0018874172185430465
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Total,60100,2016,68,0.0335440931780366,0.0011314475873544093
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Total,90000,2850,47,0.03166666666666667,0.0005222222222222222
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Total,90000,2912,43,0.032355555555555554,0.00047777777777777776
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Total,60100,2099,52,0.03492512479201331,0.00086522462562396
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Total,60100,1945,54,0.03236272878535774,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Total,60100,1801,81,0.029966722129783695,0.0013477537437603993
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Total,30200,1139,47,0.03771523178807947,0.001556291390728477
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Total,30200,939,49,0.031092715231788078,0.0016225165562913908
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Total,60100,1701,69,0.028302828618968386,0.0011480865224625623
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Total,30200,1198,52,0.03966887417218543,0.0017218543046357616
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Total,60100,1952,54,0.03247920133111481,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,Total,90000,2841,53,0.031566666666666666,0.0005888888888888889
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,Total,30200,1176,70,0.038940397350993375,0.002317880794701987
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,Total,90000,2763,75,0.0307,0.0008333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,Total,30200,1198,61,0.03966887417218543,0.002019867549668874
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,Total,30200,1026,60,0.033973509933774834,0.001986754966887417
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Total,60100,1946,54,0.03237936772046589,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000038,Barnsley,Total,300,297,64,0.99,0.21333333333333335
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000039,Sheffield,Total,90000,2924,77,0.03248888888888889,0.0008555555555555556
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000001,City of London,Total,30200,1119,62,0.03705298013245033,0.0020529801324503313
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,Total,90000,2590,51,0.028777777777777777,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000003,Barnet,Total,60100,1769,55,0.029434276206322794,0.0009151414309484193
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000004,Bexley,Total,300,297,76,0.99,0.25333333333333335
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000005,Brent,Total,60100,1984,48,0.033011647254575706,0.0007986688851913477
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000006,Bromley,Total,60100,1814,81,0.030183028286189684,0.0013477537437603993
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000007,Camden,Total,60100,1843,57,0.030665557404326124,0.0009484193011647255
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000008,Croydon,Total,60100,1962,70,0.032645590682196336,0.0011647254575707154
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000009,Ealing,Total,60100,2048,74,0.0340765391014975,0.0012312811980033278
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000010,Enfield,Total,60100,2099,60,0.03492512479201331,0.0009983361064891847
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000011,Greenwich,Total,90000,2457,57,0.0273,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000012,Hackney,Total,60100,2035,60,0.033860232945091516,0.0009983361064891847
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,Total,60100,1963,62,0.03266222961730449,0.0010316139767054908
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000014,Haringey,Total,30200,1115,78,0.0369205298013245,0.0025827814569536426
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000015,Harrow,Total,30200,1198,62,0.03966887417218543,0.0020529801324503313
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000016,Havering,Total,90000,2586,51,0.028733333333333333,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000017,Hillingdon,Total,30200,1198,59,0.03966887417218543,0.0019536423841059604
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000018,Hounslow,Total,90000,2674,60,0.029711111111111112,0.0006666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000019,Islington,Total,90000,2943,53,0.0327,0.0005888888888888889
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,Total,90000,2860,61,0.03177777777777778,0.0006777777777777778
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,Total,60100,1871,54,0.031131447587354408,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000022,Lambeth,Total,90000,2438,65,0.027088888888888888,0.0007222222222222222
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000023,Lewisham,Total,60100,1940,49,0.032279534109816974,0.0008153078202995009
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000024,Merton,Total,60100,1974,49,0.03284525790349418,0.0008153078202995009
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000025,Newham,Total,60100,1955,54,0.032529118136439265,0.0008985024958402662
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000026,Redbridge,Total,90000,2856,65,0.031733333333333336,0.0007222222222222222
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,Total,60100,1987,46,0.03306156405990017,0.0007653910149750416
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000028,Southwark,Total,60100,2058,67,0.034242928452579036,0.0011148086522462563
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000029,Sutton,Total,30200,1196,64,0.03960264900662252,0.002119205298013245
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,Total,30200,1066,58,0.035298013245033115,0.0019205298013245033
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,Total,60100,2054,63,0.03417637271214642,0.0010482529118136439
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000032,Wandsworth,Total,90000,2931,61,0.03256666666666667,0.0006777777777777778
Autumn Term,201819,Local Authority,E92000001,England,E12000007,London,E09000033,Westminster,Total,60100,1849,59,0.03076539101497504,0.0009816971713810317
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000001,Bedfordshire,Total,60100,2099,81,0.03492512479201331,0.0013477537437603993
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,Total,60100,1780,53,0.02961730449251248,0.0008818635607321132
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,Total,30200,908,53,0.030066225165562913,0.0017549668874172186
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E10000004,Cheshire,Total,30200,1012,57,0.03350993377483444,0.0018874172185430465
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000005,Cornwall and Isles of Scilly,Total,30200,1070,60,0.03543046357615894,0.001986754966887417
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E10000006,Cumbria,Total,300,297,52,0.99,0.17333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,Total,60100,1851,52,0.03079866888519135,0.00086522462562396
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000008,Devon,Total,60100,2073,46,0.034492512479201334,0.0007653910149750416
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000009,Dorset,Total,30200,996,61,0.03298013245033113,0.002019867549668874
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E10000010,Durham,Total,60100,2036,75,0.033876871880199666,0.0012479201331114808
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000011,East Sussex,Total,30200,1198,55,0.03966887417218543,0.0018211920529801326
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000012,Essex,Total,60100,1893,63,0.03149750415973378,0.0010482529118136439
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,Total,60100,2079,75,0.03459234608985025,0.0012479201331114808
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000014,Hampshire,Total,60100,2088,64,0.034742096505823626,0.001064891846921797
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,Total,300,297,73,0.99,0.24333333333333335
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000016,Kent,Total,60100,1685,65,0.028036605657237937,0.0010815307820299502
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E10000017,Lancashire,Total,60100,2099,70,0.03492512479201331,0.0011647254575707154
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,Total,60100,1597,72,0.026572379367720465,0.0011980033277870217
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,Total,30200,979,59,0.032417218543046356,0.0019536423841059604
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,Total,30200,1056,69,0.034966887417218546,0.0022847682119205297
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,Total,60100,1606,57,0.026722129783693843,0.0009484193011647255
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E10000022,Northumberland,Total,60100,1982,52,0.0329783693843594,0.00086522462562396
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,Total,90000,2669,62,0.029655555555555557,0.0006888888888888888
Autumn Term,201819,Local Authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,Total,30200,1198,60,0.03966887417218543,0.001986754966887417
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,Total,300,297,60,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E10000026,Shropshire,Total,90000,2594,55,0.02882222222222222,0.0006111111111111111
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000027,Somerset,Total,90000,2647,65,0.02941111111111111,0.0007222222222222222
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,Total,30200,923,43,0.03056291390728477,0.0014238410596026491
Autumn Term,201819,Local Authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,Total,90000,2674,54,0.029711111111111112,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000030,Surrey,Total,60100,1812,57,0.030149750415973377,0.0009484193011647255
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,Total,30200,977,60,0.03235099337748344,0.001986754966887417
Autumn Term,201819,Local Authority,E92000001,England,E12000008,South East,E10000032,West Sussex,Total,90000,2622,59,0.029133333333333334,0.0006555555555555556
Autumn Term,201819,Local Authority,E92000001,England,E12000009,South West,E10000033,Wiltshire,Total,60100,2058,61,0.034242928452579036,0.0010149750415973378
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,Total,90000,2527,69,0.028077777777777778,0.0007666666666666667
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,Total,60100,1736,63,0.028885191347753744,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,Total,90000,2835,58,0.0315,0.0006444444444444444
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,Total,30200,1198,40,0.03966887417218543,0.0013245033112582781
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,Total,60100,1923,48,0.03199667221297837,0.0007986688851913477
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000005,Darlington,Total,30200,1198,63,0.03966887417218543,0.002086092715231788
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000006,Halton,Total,60100,1808,43,0.030083194675540766,0.0007154742096505824
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000007,Warrington,Total,30200,1126,57,0.03728476821192053,0.0018874172185430465
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,Total,60100,2099,66,0.03492512479201331,0.0010981697171381032
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000009,Blackpool,Total,90000,3000,48,0.03333333333333333,0.0005333333333333334
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Total,30200,972,59,0.03218543046357616,0.0019536423841059604
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Total,60100,1925,61,0.032029950083194675,0.0010149750415973378
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,Total,30200,1167,55,0.03864238410596026,0.0018211920529801326
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,Total,90000,2903,54,0.03225555555555556,0.0006
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,Total,30200,1198,65,0.03966887417218543,0.002152317880794702
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Total,60100,1905,75,0.03169717138103161,0.0012479201331114808
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Total,30200,1198,63,0.03966887417218543,0.002086092715231788
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Total,60100,1719,55,0.02860232945091514,0.0009151414309484193
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Total,60100,1886,51,0.031381031613976706,0.000848585690515807
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",Total,30200,1081,65,0.03579470198675497,0.002152317880794702
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Total,30200,1198,63,0.03966887417218543,0.002086092715231788
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Total,30200,1148,78,0.03801324503311258,0.0025827814569536426
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Total,300,297,67,0.99,0.22333333333333333
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",Total,60100,1816,40,0.03021630615640599,0.0006655574043261231
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Total,60100,1819,63,0.030266222961730448,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,Total,60100,2024,65,0.03367720465890183,0.0010815307820299502
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Total,30200,1027,70,0.03400662251655629,0.002317880794701987
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000027,Torbay,Total,300,297,59,0.99,0.19666666666666666
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,Total,30200,1187,63,0.03930463576158941,0.002086092715231788
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000029,Poole,Total,60100,1693,65,0.02816971713810316,0.0010815307820299502
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000030,Swindon,Total,30200,1029,75,0.034072847682119205,0.0024834437086092716
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Total,30200,1192,50,0.03947019867549669,0.0016556291390728477
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000032,Luton,Total,300,297,71,0.99,0.23666666666666666
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Total,60100,1955,62,0.032529118136439265,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Total,60100,1906,57,0.03171381031613977,0.0009484193011647255
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000035,Medway,Total,60100,1969,70,0.032762063227953414,0.0011647254575707154
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Total,90000,2825,52,0.03138888888888889,0.0005777777777777778
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Total,60100,1670,51,0.02778702163061564,0.000848585690515807
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000038,Reading,Total,30200,1182,64,0.039139072847682116,0.002119205298013245
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000039,Slough,Total,60100,2099,58,0.03492512479201331,0.0009650582362728785
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Total,60100,1888,64,0.03141430948419301,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Total,90000,2335,54,0.025944444444444444,0.0006
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Total,60100,1953,62,0.03249584026622296,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Total,60100,1830,55,0.030449251247920132,0.0009151414309484193
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Total,30200,1198,50,0.03966887417218543,0.0016556291390728477
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000045,Southampton,Total,90000,2921,53,0.03245555555555556,0.0005888888888888889
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Total,300,297,72,0.99,0.24
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000047,County Durham,Total,60100,1943,62,0.03232945091514143,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000048,Northumberland,Total,30200,930,62,0.030794701986754967,0.0020529801324503313
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,Total,60100,2025,68,0.03369384359400998,0.0011314475873544093
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,Total,30200,1198,60,0.03966887417218543,0.001986754966887417
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Total,90000,2875,51,0.03194444444444444,0.0005666666666666667
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Total,60100,2074,52,0.034509151414309484,0.00086522462562396
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Total,30200,1198,65,0.03966887417218543,0.002152317880794702
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Total,90000,2661,64,0.029566666666666668,0.0007111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000055,Bedford,Total,60100,1941,60,0.032296173044925124,0.0009983361064891847
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Total,90000,2749,60,0.030544444444444444,0.0006666666666666666
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E06000057,Northumberland,Total,60100,1883,59,0.03133111480865225,0.0009816971713810317
